         173426309 function calls (172996907 primitive calls) in 4586.962 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1177    0.004    0.000    0.004    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\generic.py:5473(__getattr__)
     1095    0.004    0.000    0.226    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\generic.py:10740(mean)
     1145    0.004    0.000    0.004    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:1141(needs_i8_conversion)
     1155    0.004    0.000    0.008    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:160(is_object_dtype)
     3264    0.004    0.000    0.004    0.000 {method 'acquire' of '_thread.lock' objects}
     2341    0.003    0.000    0.007    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\series.py:577(name)
     1095    0.003    0.000    0.003    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\util\_validators.py:117(_check_for_invalid_keys)
     1147    0.003    0.000    0.003    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\flags.py:83(allows_duplicate_labels)
     2209    0.003    0.000    0.016    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\core\_ufunc_config.py:438(__exit__)
2365/2359    0.003    0.000    0.010    0.000 {built-in method builtins.all}
     2194    0.003    0.000    0.033    0.000 C:\Users\liuha\anaconda3\lib\site-packages\ipykernel\iostream.py:437(_schedule_flush)
     4584    0.003    0.000    0.006    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:1737(<genexpr>)
     3532    0.003    0.000    0.003    0.000 {built-in method builtins.hash}
     1095    0.003    0.000    0.004    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\util\_validators.py:38(_check_for_default_values)
    31978    0.003    0.000    0.003    0.000 {method 'lower' of 'str' objects}
     1095    0.003    0.000    0.168    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\series.py:923(_slice)
     8836    0.003    0.000    0.003    0.000 {built-in method numpy.geterrobj}
     1095    0.003    0.000    0.003    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\blocks.py:293(_slice)
     9006    0.003    0.000    0.003    0.000 {method 'split' of 'str' objects}
     1309    0.002    0.000    0.002    0.000 {pandas._libs.lib.is_list_like}
     2209    0.002    0.000    0.002    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\core\_ufunc_config.py:429(__init__)
     2332    0.002    0.000    0.002    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:144(classes)
        7    0.002    0.000    0.002    0.000 {built-in method nt.stat}
     2332    0.002    0.000    0.003    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:146(<lambda>)
        3    0.002    0.001    0.002    0.001 C:\Users\liuha\anaconda3\lib\site-packages\numpy\lib\twodim_base.py:229(diag)
     2194    0.002    0.000    0.002    0.000 {built-in method nt.getpid}
     2338    0.002    0.000    0.003    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\lib\_iotools.py:199(_delimited_splitter)
     3285    0.002    0.000    0.002    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexes\base.py:5710(_validate_indexer)
     1129    0.002    0.000    0.018    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\core\_methods.py:53(_any)
     4265    0.002    0.000    0.002    0.000 {method 'split' of 're.Pattern' objects}
     1131    0.002    0.000    0.002    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexes\base.py:756(_reset_identity)
     3285    0.002    0.000    0.002    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexes\base.py:3705(is_int)
     1125    0.002    0.000    0.002    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\generic.py:542(_get_axis_number)
     1113    0.002    0.000    0.004    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\inference.py:184(is_array_like)
     1113    0.002    0.000    0.012    0.000 {built-in method builtins.any}
     6620    0.002    0.000    0.002    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\lib\_iotools.py:11(_decode_line)
     1178    0.002    0.000    0.002    0.000 {built-in method __new__ of type object at 0x00007FFB0E1EB810}
        1    0.002    0.002    0.002    0.002 C:\Users\liuha\Desktop\dalecv5.2_SIF\src\model\SIF.py:13(sip_cx)
        1    0.001    0.001    0.001    0.001 C:\Users\liuha\Desktop\dalecv5.2_SIF\src\model\RTM_initial.py:854(calc_sun_angles)
     2338    0.001    0.000    0.005    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\lib\_iotools.py:226(__call__)
     1113    0.001    0.000    0.001    0.000 {method 'copy' of 'dict' objects}
        6    0.001    0.000    0.056    0.009 C:\Users\liuha\anaconda3\lib\site-packages\pandas\io\parsers\readers.py:1045(read)
     3264    0.001    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\threading.py:513(is_set)
       12    0.001    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\managers.py:1950(_stack_arrays)
     2333    0.001    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\lib\_iotools.py:671(_loose_call)
     6603    0.001    0.000    0.001    0.000 {method 'strip' of 'str' objects}
        6    0.001    0.000    0.002    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexes\range.py:105(__new__)
        6    0.001    0.000    0.001    0.000 {pandas._libs.algos.take_2d_axis1_int64_int64}
     1120    0.001    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\series.py:507(_constructor)
       18    0.001    0.000    0.001    0.000 {pandas._libs.lib.maybe_convert_objects}
     2190    0.001    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexes\base.py:2094(is_integer)
     1147    0.001    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\generic.py:324(attrs)
    36/18    0.001    0.000    0.005    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexes\base.py:375(__new__)
     3264    0.001    0.000    0.001    0.000 {method 'append' of 'collections.deque' objects}
        6    0.001    0.000    0.002    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\generic.py:4571(reindex)
     2294    0.001    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\generic.py:345(flags)
       13    0.001    0.000    0.001    0.000 {method 'close' of '_io.TextIOWrapper' objects}
     1095    0.001    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\managers.py:1659(index)
       97    0.001    0.000    0.004    0.000 {built-in method _abc._abc_instancecheck}
     2196    0.001    0.000    0.001    0.000 {pandas._libs.lib.is_bool}
        6    0.001    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\io\parsers\readers.py:1143(_clean_na_values)
        6    0.001    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexes\base.py:2018(is_unique)
        6    0.001    0.000    0.001    0.000 {method 'close' of 'pandas._libs.parsers.TextReader' objects}
     1147    0.001    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\flags.py:51(allows_duplicate_labels)
       12    0.001    0.000    0.018    0.001 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\frame.py:573(__init__)
       43    0.001    0.000    0.002    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\blocks.py:1931(new_block)
     1119    0.001    0.000    0.001    0.000 {pandas._libs.lib.is_iterator}
     1107    0.001    0.000    0.001    0.000 {method 'values' of 'dict' objects}
       34    0.001    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\urllib\parse.py:417(urlsplit)
       21    0.001    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\lib\_datasource.py:301(_isurl)
     1095    0.001    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\core\fromnumeric.py:3296(_mean_dispatcher)
       28    0.000    0.000    0.005    0.000 {built-in method builtins.next}
       12    0.000    0.000    0.003    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\io\common.py:942(_is_binary_mode)
       55    0.000    0.000    0.005    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexes\base.py:6279(ensure_index)
       28    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_8_decode}
     1307    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
       18    0.000    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexes\base.py:511(_dtype_to_subclass)
       86    0.000    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\construction.py:463(sanitize_array)
        1    0.000    0.000    0.014    0.014 C:\Users\liuha\Desktop\dalecv5.2_SIF\src\model\RTM_initial.py:778(hemi_dif_initial)
       33    0.000    0.000    0.008    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\frame.py:3418(__getitem__)
        6    0.000    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\io\common.py:125(is_url)
        4    0.000    0.000    0.000    0.000 {pandas._libs.algos.take_2d_axis1_float64_float64}
        6    0.000    0.000    0.000    0.000 {built-in method builtins.locals}
       79    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexes\base.py:6381(maybe_extract_name)
        6    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\io\parsers\base_parser.py:126(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\core\shape_base.py:358(stack)
       37    0.000    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\_config\config.py:96(_get_single_key)
        6    0.000    0.000    0.017    0.003 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\construction.py:396(dict_to_mgr)
       18    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\io\parsers\base_parser.py:1183(_is_potential_multi_index)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\Desktop\dalecv5.2_SIF\src\model\RTM_initial.py:179(campbell)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\scipy\io\matlab\mio5.py:217(read_file_header)
        6    0.000    0.000    0.115    0.019 C:\Users\liuha\anaconda3\lib\site-packages\pandas\io\parsers\readers.py:467(_read)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\scipy\io\matlab\mio5.py:228(initialize_read)
        6    0.000    0.000    0.002    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\io\parsers\c_parser_wrapper.py:342(_concatenate_chunks)
       37    0.000    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\_config\config.py:242(__call__)
       36    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\common.py:224(asarray_tuplesafe)
       98    0.000    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\blocks.py:1890(get_block_type)
        1    0.000    0.000    0.059    0.059 C:\Users\liuha\Desktop\dalecv5.2_SIF\src\model\RTM_initial.py:112(atmoE)
        8    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexes\base.py:767(_engine)
        6    0.000    0.000    0.000    0.000 {method 'take' of 'numpy.ndarray' objects}
        2    0.000    0.000    0.101    0.050 C:\Users\liuha\anaconda3\lib\site-packages\numpy\lib\npyio.py:769(loadtxt)
       34    0.000    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\urllib\parse.py:366(urlparse)
        6    0.000    0.000    0.116    0.019 C:\Users\liuha\anaconda3\lib\site-packages\pandas\util\_decorators.py:302(wrapper)
        6    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexes\range.py:160(_simple_new)
        6    0.000    0.000    0.003    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\managers.py:1811(_form_blocks)
       10    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\managers.py:224(_rebuild_blknos_and_blklocs)
        6    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\io\parsers\readers.py:1180(_floatify_na_values)
        6    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexers.py:249(maybe_convert_indices)
        6    0.000    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\io\parsers\readers.py:866(_clean_options)
        6    0.000    0.000    0.045    0.008 C:\Users\liuha\anaconda3\lib\site-packages\pandas\io\common.py:522(get_handle)
      230    0.000    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\construction.py:369(extract_array)
       21    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\ntpath.py:450(normpath)
        2    0.000    0.000    0.000    0.000 {pandas._libs.algos.take_2d_axis0_float64_float64}
        6    0.000    0.000    0.116    0.019 C:\Users\liuha\anaconda3\lib\site-packages\pandas\io\parsers\readers.py:491(read_csv)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\lib\shape_base.py:1171(tile)
       98    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:190(is_sparse)
       27    0.000    0.000    0.002    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\frame.py:3876(_get_item_cache)
       58    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\series.py:528(_set_axis)
       86    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\construction.py:673(_try_cast)
       12    0.000    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\ops\array_ops.py:229(comparison_op)
       21    0.000    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\managers.py:977(iget)
        6    0.000    0.000    0.005    0.001 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\series.py:451(_init_dict)
       64    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\blocks.py:1858(maybe_coerce_values)
      136    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:1420(is_extension_array_dtype)
       84    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\ntpath.py:124(splitdrive)
       12    0.000    0.000    0.002    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\array_algos\take.py:111(_take_nd_ndarray)
      128    0.000    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:496(is_categorical_dtype)
        6    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\io\parsers\readers.py:1218(_refine_defaults_read)
       18    0.000    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexes\base.py:4728(equals)
        6    0.000    0.000    0.057    0.010 C:\Users\liuha\anaconda3\lib\site-packages\pandas\io\parsers\readers.py:772(__init__)
        1    0.000    0.000    0.021    0.021 C:\Users\liuha\Desktop\dalecv5.2_SIF\src\model\RTM_initial.py:84(soil_spectra)
       79    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:1744(pandas_dtype)
       18    0.000    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\missing.py:381(array_equivalent)
      188    0.000    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\base.py:263(is_dtype)
        6    0.000    0.000    0.036    0.006 C:\Users\liuha\anaconda3\lib\site-packages\pandas\io\parsers\c_parser_wrapper.py:220(read)
      105    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:673(is_integer_dtype)
       31    0.000    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\managers.py:1569(from_array)
        6    0.000    0.000    0.000    0.000 {built-in method _operator.ge}
       21    0.000    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\frame.py:3860(_box_col_values)
       18    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\cast.py:1969(construct_1d_object_array_from_listlike)
        6    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\io\parsers\readers.py:816(_get_options_with_defaults)
      134    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1017(_handle_fromlist)
        6    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexes\base.py:2389(_is_all_dates)
        6    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\core\numeric.py:2392(array_equal)
       18    0.000    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexes\base.py:6397(_maybe_cast_data_without_dtype)
        6    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\io\parsers\readers.py:1193(_stringify_na_values)
        6    0.000    0.000    0.005    0.001 C:\Users\liuha\anaconda3\lib\site-packages\pandas\io\common.py:227(_get_filepath_or_buffer)
        1    0.000    0.000    0.002    0.002 C:\Users\liuha\Desktop\dalecv5.2_SIF\src\model\RTM_initial.py:599(volscatt_solar_vec)
       12    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\array_algos\take.py:517(_take_preprocess_indexer_and_fill_value)
       68    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\urllib\parse.py:110(_coerce_args)
        5    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\lib\_iotools.py:285(__init__)
        6    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\io\parsers\base_parser.py:373(_maybe_dedup_names)
       14    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\lib\_datasource.py:415(_sanitize_relative_path)
       32    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\base.py:41(shape)
       74    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\_config\config.py:579(_get_deprecated_option)
      113    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\construction.py:431(ensure_wrapped_if_datetimelike)
        6    0.000    0.000    0.000    0.000 {built-in method _operator.lt}
       12    0.000    0.000    0.002    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\series.py:5492(_cmp_method)
        6    0.000    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\generic.py:10185(_logical_func)
        6    0.000    0.000    0.000    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
       37    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\_config\config.py:565(_get_root)
       19    0.000    0.000    0.002    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\series.py:2916(_construct_result)
        2    0.000    0.000    0.000    0.000 {method 'repeat' of 'numpy.ndarray' objects}
        6    0.000    0.000    0.003    0.001 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\managers.py:1760(create_block_manager_from_arrays)
        7    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\_bootlocale.py:11(getpreferredencoding)
        6    0.000    0.000    0.056    0.009 C:\Users\liuha\anaconda3\lib\site-packages\pandas\io\parsers\readers.py:1029(_make_engine)
        6    0.000    0.000    0.002    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\managers.py:1913(_multi_blockify)
        6    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\io\parsers\base_parser.py:232(_validate_parse_dates_presence)
        5    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\lib\_iotools.py:598(__init__)
       18    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\generic.py:556(_get_axis)
       12    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\core\_asarray.py:293(require)
       11    0.000    0.000    0.014    0.001 C:\Users\liuha\anaconda3\lib\site-packages\numpy\core\numeric.py:75(zeros_like)
       30    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:422(is_period_dtype)
        6    0.000    0.000    0.002    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\series.py:4572(reindex)
        6    0.000    0.000    0.000    0.000 {pandas._libs.lib.infer_dtype}
       30    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\dtypes.py:950(is_dtype)
        6    0.000    0.000    0.000    0.000 {built-in method pandas._libs.missing.isnaobj}
        6    0.000    0.000    0.003    0.001 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\managers.py:840(take)
        6    0.000    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\construction.py:560(_homogenize)
      141    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:154(<lambda>)
        7    0.000    0.000    0.000    0.000 {built-in method _locale._getdefaultlocale}
       21    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\genericpath.py:121(_splitext)
        2    0.000    0.000    0.000    0.000 {built-in method builtins.dir}
       13    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\ops\array_ops.py:138(_na_arithmetic_op)
       19    0.000    0.000    0.003    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\ops\common.py:54(new_method)
        6    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\nanops.py:257(_get_values)
        2    0.000    0.000    0.000    0.000 {method 'read_full_tag' of 'scipy.io.matlab.mio5_utils.VarReader5' objects}
        6    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexes\base.py:950(take)
        6    0.000    0.000    0.045    0.008 C:\Users\liuha\anaconda3\lib\site-packages\pandas\io\parsers\base_parser.py:218(_open_handles)
       43    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\blocks.py:1946(check_ndim)
       35    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\lib\_datasource.py:131(keys)
        2    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\cast.py:511(_maybe_promote)
       21    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\lib\_datasource.py:262(_iszip)
       18    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\inference.py:262(is_dict_like)
        6    0.000    0.000    0.000    0.000 {built-in method pandas._libs.lib.is_datetime_array}
       86    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\construction.py:605(_sanitize_ndim)
        6    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\missing.py:259(_isna_string_dtype)
       20    0.000    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\missing.py:144(_isna)
       37    0.000    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\_config\config.py:114(_get_option)
        1    0.000    0.000    0.003    0.003 C:\Users\liuha\Desktop\dalecv5.2_SIF\src\model\Ebal_initial.py:14(calc_extinc_coeff_pars)
       12    0.000    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\generic.py:4804(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\scipy\io\matlab\miobase.py:177(get_matfile_version)
       37    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\_config\config.py:547(_select_options)
        7    0.000    0.000    0.050    0.007 C:\Users\liuha\anaconda3\lib\site-packages\numpy\lib\_datasource.py:485(open)
       28    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\codecs.py:319(decode)
       12    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\io\parsers\readers.py:414(validate_integer)
        6    0.000    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\series.py:5160(isna)
       72    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:1474(is_ea_or_datetimelike_dtype)
       27    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexes\base.py:4537(__contains__)
       14    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\lib\_datasource.py:292(_possible_names)
       12    0.000    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\io\common.py:171(stringify_path)
        6    0.000    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexes\base.py:4807(identical)
        6    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\ops\array_ops.py:333(logical_op)
       97    0.000    0.000    0.004    0.000 C:\Users\liuha\anaconda3\lib\abc.py:96(__instancecheck__)
        6    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\missing.py:102(clean_fill_method)
       30    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:1264(is_bool_dtype)
       30    0.000    0.000    0.000    0.000 {pandas._libs.algos.ensure_object}
        7    0.000    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\lib\_datasource.py:373(abspath)
        6    0.000    0.000    0.000    0.000 {method 'read' of '_io.BufferedReader' objects}
       99    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexes\base.py:794(__len__)
       43    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\blocks.py:1988(extract_pandas_array)
        6    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\managers.py:916(_verify_integrity)
        5    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\lib\_iotools.py:87(flatten_dtype)
        6    0.000    0.000    0.003    0.001 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\generic.py:3521(take)
       12    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\core\_dtype.py:321(_name_get)
        6    0.000    0.000    0.004    0.001 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\construction.py:800(create_series_with_explicit_dtype)
       43    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\construction.py:780(is_empty_data)
