         154236870 function calls (153809503 primitive calls) in 5977.022 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1107    0.002    0.000    0.002    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\managers.py:1539(__init__)
     1090    0.002    0.000    0.111    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\generic.py:10740(mean)
        3    0.002    0.001    0.002    0.001 C:\Users\liuha\anaconda3\lib\site-packages\numpy\lib\twodim_base.py:229(diag)
     1100    0.002    0.000    0.004    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:160(is_object_dtype)
     2184    0.002    0.000    0.008    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\core\_ufunc_config.py:438(__exit__)
     1090    0.002    0.000    0.008    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\nanops.py:162(_bn_ok_dtype)
     1090    0.002    0.000    0.002    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\util\_validators.py:38(_check_for_default_values)
     2180    0.002    0.000    0.003    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\nanops.py:79(check)
     1090    0.002    0.000    0.002    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\util\_validators.py:117(_check_for_invalid_keys)
        1    0.002    0.002    0.013    0.013 C:\Users\liuha\Desktop\TBM_2.1\src\model\RTM_initial.py:778(hemi_dif_initial)
     1107    0.002    0.000    0.002    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\flags.py:83(allows_duplicate_labels)
    31948    0.002    0.000    0.002    0.000 {method 'lower' of 'str' objects}
     1130    0.002    0.000    0.002    0.000 {pandas._libs.lib.is_list_like}
     4414    0.002    0.000    0.003    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:1737(<genexpr>)
2220/2219    0.002    0.000    0.005    0.000 {built-in method builtins.all}
     3337    0.002    0.000    0.002    0.000 {built-in method builtins.hash}
     1098    0.002    0.000    0.002    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:1141(needs_i8_conversion)
     8736    0.002    0.000    0.002    0.000 {built-in method numpy.geterrobj}
     8985    0.002    0.000    0.002    0.000 {method 'split' of 'str' objects}
        2    0.001    0.001    0.002    0.001 C:\Users\liuha\Desktop\TBM_2.1\src\model\SIF.py:13(sip_cx)
     1093    0.001    0.000    0.001    0.000 {method 'copy' of 'dict' objects}
     2184    0.001    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\core\_ufunc_config.py:429(__init__)
     3270    0.001    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexes\base.py:5710(_validate_indexer)
     1096    0.001    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexes\base.py:756(_reset_identity)
     1090    0.001    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\blocks.py:293(_slice)
     2205    0.001    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:144(classes)
     4265    0.001    0.000    0.001    0.000 {method 'split' of 're.Pattern' objects}
     2205    0.001    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:146(<lambda>)
     1095    0.001    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\generic.py:542(_get_axis_number)
     1096    0.001    0.000    0.008    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\core\_methods.py:53(_any)
     3270    0.001    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexes\base.py:3705(is_int)
     2338    0.001    0.000    0.002    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\lib\_iotools.py:199(_delimited_splitter)
     1093    0.001    0.000    0.007    0.000 {built-in method builtins.any}
        1    0.001    0.001    0.001    0.001 C:\Users\liuha\Desktop\TBM_2.1\src\model\RTM_initial.py:854(calc_sun_angles)
     1090    0.001    0.000    0.089    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\series.py:923(_slice)
     6620    0.001    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\lib\_iotools.py:11(_decode_line)
     1093    0.001    0.000    0.003    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\inference.py:184(is_array_like)
     2338    0.001    0.000    0.003    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\lib\_iotools.py:226(__call__)
     1125    0.001    0.000    0.001    0.000 {built-in method __new__ of type object at 0x00007FFEB001B810}
     1107    0.001    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\generic.py:324(attrs)
     6603    0.001    0.000    0.001    0.000 {method 'strip' of 'str' objects}
     2180    0.001    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexes\base.py:2094(is_integer)
        2    0.001    0.000    0.062    0.031 C:\Users\liuha\anaconda3\lib\site-packages\numpy\lib\npyio.py:769(loadtxt)
     2333    0.001    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\lib\_iotools.py:671(_loose_call)
     1107    0.001    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\flags.py:51(allows_duplicate_labels)
     1090    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\managers.py:1659(index)
     2181    0.000    0.000    0.000    0.000 {pandas._libs.lib.is_bool}
     2214    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\generic.py:345(flags)
     1095    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\series.py:507(_constructor)
        7    0.000    0.000    0.000    0.000 {built-in method nt.stat}
     1094    0.000    0.000    0.000    0.000 {pandas._libs.lib.is_iterator}
       15    0.000    0.000    0.000    0.000 {method 'write' of '_io.BufferedWriter' objects}
     1092    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
       15    0.000    0.000    0.007    0.000 {built-in method builtins.next}
        2    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\managers.py:1950(_stack_arrays)
        1    0.000    0.000    0.000    0.000 {pandas._libs.algos.take_2d_axis1_float64_float64}
        3    0.000    0.000    0.002    0.001 C:\Users\liuha\anaconda3\lib\site-packages\joblib\numpy_pickle.py:353(dump)
     1129    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 {pandas._libs.algos.take_2d_axis1_int64_int64}
        8    0.000    0.000    0.000    0.000 {method 'close' of '_io.TextIOWrapper' objects}
        8    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_8_decode}
    105/3    0.000    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\pickle.py:533(save)
        1    0.000    0.000    0.000    0.000 {method 'close' of 'pandas._libs.parsers.TextReader' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\Desktop\TBM_2.1\src\model\RTM_initial.py:179(campbell)
        1    0.000    0.000    0.018    0.018 C:\Users\liuha\Desktop\TBM_2.1\src\model\SIF.py:38(creat_sif_matrix)
       12    0.000    0.000    0.000    0.000 {method 'read' of '_io.BufferedReader' objects}
       21    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\ntpath.py:450(normpath)
    105/3    0.000    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\joblib\numpy_pickle.py:251(save)
       11    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\managers.py:977(iget)
        4    0.000    0.000    0.000    0.000 {method 'read_full_tag' of 'scipy.io.matlab.mio5_utils.VarReader5' objects}
        3    0.000    0.000    0.000    0.000 {pandas._libs.lib.maybe_convert_objects}
        4    0.000    0.000    0.000    0.000 {built-in method builtins.dir}
        1    0.000    0.000    0.011    0.011 C:\Users\liuha\Desktop\TBM_2.1\src\model\RTM_initial.py:84(soil_spectra)
        1    0.000    0.000    0.032    0.032 C:\Users\liuha\Desktop\TBM_2.1\src\model\RTM_initial.py:112(atmoE)
        2    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\scipy\io\matlab\miobase.py:177(get_matfile_version)
       36    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\pickle.py:848(save_str)
       84    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\ntpath.py:124(splitdrive)
       63    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\pickle.py:489(memoize)
        2    0.000    0.000    0.000    0.000 {method 'close' of '_io.BufferedReader' objects}
       13    0.000    0.000    0.002    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\frame.py:3418(__getitem__)
        3    0.000    0.000    0.000    0.000 {method 'tobytes' of 'numpy.ndarray' objects}
       29    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\urllib\parse.py:366(urlparse)
        2    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\scipy\io\matlab\mio5.py:228(initialize_read)
      6/3    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexes\base.py:375(__new__)
       14    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\lib\_datasource.py:415(_sanitize_relative_path)
       21    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\lib\_datasource.py:301(_isurl)
        1    0.000    0.000    0.000    0.000 {method 'take' of 'numpy.ndarray' objects}
      6/3    0.000    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\pickle.py:619(save_reduce)
        9    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\pickle.py:1053(save_global)
      111    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\pickle.py:217(commit_frame)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\io\parsers\c_parser_wrapper.py:342(_concatenate_chunks)
       12    0.000    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\frame.py:3876(_get_item_cache)
       17    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\construction.py:463(sanitize_array)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexers.py:249(maybe_convert_indices)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexes\base.py:2018(is_unique)
      189    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\pickle.py:241(write)
        2    0.000    0.000    0.000    0.000 {method 'repeat' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\Desktop\TBM_2.1\src\model\RTM_initial.py:599(volscatt_solar_vec)
        3    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\joblib\numpy_pickle.py:223(__init__)
        4    0.000    0.000    0.007    0.002 C:\Users\liuha\anaconda3\lib\site-packages\scipy\io\matlab\mio.py:25(_open_file)
        3    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\joblib\numpy_pickle.py:84(write_array)
        8    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\blocks.py:1931(new_block)
       29    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\urllib\parse.py:417(urlsplit)
        7    0.000    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\lib\_datasource.py:342(_findfile)
       58    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\urllib\parse.py:110(_coerce_args)
        5    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\lib\_iotools.py:598(__init__)
       35    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\lib\_datasource.py:131(keys)
        2    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\managers.py:224(_rebuild_blknos_and_blklocs)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\io\parsers\readers.py:1180(_floatify_na_values)
        1    0.000    0.000    0.001    0.001 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\managers.py:1811(_form_blocks)
        2    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\scipy\io\matlab\mio5.py:240(read_var_header)
       19    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\blocks.py:1858(maybe_coerce_values)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\lib\shape_base.py:1171(tile)
        5    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\lib\_iotools.py:285(__init__)
       21    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\genericpath.py:121(_splitext)
       35    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\base.py:263(is_dtype)
       52    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\construction.py:369(extract_array)
        2    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\scipy\io\matlab\mio5.py:217(read_file_header)
        2    0.000    0.000    0.002    0.001 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\frame.py:573(__init__)
       19    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\blocks.py:1890(get_block_type)
        5    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\lib\_iotools.py:87(flatten_dtype)
        1    0.000    0.000    0.008    0.008 C:\Users\liuha\anaconda3\lib\site-packages\pandas\io\parsers\readers.py:772(__init__)
        7    0.000    0.000    0.000    0.000 {built-in method _locale._getdefaultlocale}
       14    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\lib\_datasource.py:292(_possible_names)
       63    0.000    0.000    0.000    0.000 {built-in method _struct.pack}
        1    0.000    0.000    0.000    0.000 {built-in method _operator.ge}
        1    0.000    0.000    0.001    0.001 C:\Users\liuha\anaconda3\lib\site-packages\pandas\io\parsers\readers.py:866(_clean_options)
        2    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\scipy\io\matlab\mio5.py:294(get_variables)
       21    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\lib\_datasource.py:262(_iszip)
       25    0.000    0.000    0.000    0.000 {built-in method _abc._abc_instancecheck}
       26    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:1420(is_extension_array_dtype)
       12    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\pickle.py:871(save_tuple)
       63    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
       11    0.000    0.000    0.008    0.001 C:\Users\liuha\anaconda3\lib\site-packages\numpy\core\numeric.py:75(zeros_like)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\Desktop\TBM_2.1\src\model\RTM_initial.py:412(weighted_sum_over_lidf_solar_vec)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\core\shape_base.py:358(stack)
        1    0.000    0.000    0.002    0.002 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\construction.py:396(dict_to_mgr)
        1    0.000    0.000    0.027    0.027 C:\Users\liuha\anaconda3\lib\site-packages\pandas\io\parsers\readers.py:467(_read)
        7    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\ntpath.py:77(join)
        7    0.000    0.000    0.031    0.004 C:\Users\liuha\anaconda3\lib\site-packages\numpy\lib\_datasource.py:156(open)
        7    0.000    0.000    0.031    0.004 C:\Users\liuha\anaconda3\lib\site-packages\numpy\lib\_datasource.py:485(open)
        7    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\lib\_datasource.py:373(abspath)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\core\numeric.py:2392(array_equal)
        1    0.000    0.000    0.016    0.016 C:\Users\liuha\anaconda3\lib\site-packages\pandas\io\parsers\c_parser_wrapper.py:220(read)
        7    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\_bootlocale.py:11(getpreferredencoding)
       19    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:190(is_sparse)
        3    0.000    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\pickle.py:474(dump)
        3    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\missing.py:381(array_equivalent)
        1    0.000    0.000    0.005    0.005 C:\Users\liuha\anaconda3\lib\site-packages\pandas\io\common.py:522(get_handle)
        6    0.000    0.000    0.000    0.000 {method '__reduce_ex__' of 'object' objects}
        2    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\core\shape_base.py:82(atleast_2d)
       11    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\frame.py:3860(_box_col_values)
       18    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\series.py:528(_set_axis)
        2    0.000    0.000    0.008    0.004 C:\Users\liuha\anaconda3\lib\site-packages\scipy\io\matlab\mio.py:85(loadmat)
        1    0.000    0.000    0.000    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
      246    0.000    0.000    0.000    0.000 {built-in method builtins.id}
       17    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\construction.py:673(_try_cast)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\ops\array_ops.py:333(logical_op)
        2    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\array_algos\take.py:517(_take_preprocess_indexer_and_fill_value)
       15    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\pickle.py:749(save_long)
       21    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\ntpath.py:203(splitext)
       21    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:673(is_integer_dtype)
        1    0.000    0.000    0.027    0.027 C:\Users\liuha\anaconda3\lib\site-packages\pandas\io\parsers\readers.py:491(read_csv)
        1    0.000    0.000    0.018    0.018 C:\Users\liuha\anaconda3\lib\site-packages\pandas\io\parsers\readers.py:1045(read)
        3    0.000    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\pickle.py:975(_batch_setitems)
        7    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\genericpath.py:16(exists)
        1    0.000    0.000    0.000    0.000 {built-in method _operator.lt}
       28    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\construction.py:431(ensure_wrapped_if_datetimelike)
        1    0.000    0.000    0.001    0.001 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\managers.py:840(take)
      186    0.000    0.000    0.000    0.000 {method 'write' of '_io.BytesIO' objects}
        1    0.000    0.000    0.001    0.001 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\generic.py:3521(take)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\io\parsers\readers.py:1143(_clean_na_values)
        8    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\codecs.py:319(decode)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\missing.py:259(_isna_string_dtype)
        3    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\cast.py:1969(construct_1d_object_array_from_listlike)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\io\parsers\base_parser.py:126(__init__)
       25    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:496(is_categorical_dtype)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\io\common.py:227(_get_filepath_or_buffer)
        2    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\series.py:5492(_cmp_method)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\core\fromnumeric.py:52(_wrapfunc)
        1    0.000    0.000    0.001    0.001 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\frame.py:3483(_getitem_bool_array)
        3    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexes\base.py:4728(equals)
      175    0.000    0.000    0.000    0.000 {method 'lstrip' of 'str' objects}
        1    0.000    0.000    0.001    0.001 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\managers.py:1760(create_block_manager_from_arrays)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\Desktop\TBM_2.1\src\model\Ebal_initial.py:14(calc_extinc_coeff_pars)
        6    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\pickle.py:1119(save_type)
       12    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexes\base.py:4537(__contains__)
        6    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\common.py:224(asarray_tuplesafe)
        1    0.000    0.000    0.000    0.000 {pandas._libs.lib.infer_dtype}
       21    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexes\base.py:794(__len__)
       10    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexes\base.py:6279(ensure_index)
        5    0.000    0.000    0.000    0.000 {pandas._libs.algos.ensure_object}
       25    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1017(_handle_fromlist)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\series.py:5516(_arith_method)
        4    0.000    0.000    0.000    0.000 {method 'issubset' of 'set' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\io\parsers\readers.py:816(_get_options_with_defaults)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexes\base.py:2389(_is_all_dates)
        7    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\lib\_iotools.py:38(_is_string_like)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexes\range.py:105(__new__)
        1    0.000    0.000    0.000    0.000 {built-in method _operator.mul}
        2    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\ops\array_ops.py:229(comparison_op)
       37    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
       29    0.000    0.000    0.000    0.000 <string>:1(__new__)
        2    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\scipy\io\matlab\mio5.py:170(__init__)
        7    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\_config\config.py:96(_get_single_key)
        2    0.000    0.000    0.000    0.000 {method 'array_from_header' of 'scipy.io.matlab.mio5_utils.VarReader5' objects}
        2    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\managers.py:884(__init__)
        3    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\pickle.py:407(__init__)
        9    0.000    0.000    0.000    0.000 {built-in method builtins.__import__}
       25    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\abc.py:96(__instancecheck__)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\blocks.py:212(array_values)
        6    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\managers.py:1569(from_array)
       27    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:154(<lambda>)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\series.py:4572(reindex)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\arrays\numpy_.py:70(__init__)
        7    0.000    0.000    0.000    0.000 {built-in method nt._getfullpathname}
      136    0.000    0.000    0.000    0.000 {built-in method nt.fspath}
        2    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexes\base.py:767(_engine)
        1    0.000    0.000    0.001    0.001 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\managers.py:680(<listcomp>)
        7    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\lib\_datasource.py:247(__init__)
        4    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\series.py:2916(_construct_result)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\io\parsers\readers.py:1193(_stringify_na_values)
        2    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\scipy\io\matlab\mio.py:52(mat_reader_factory)
       11    0.000    0.000    0.008    0.001 <__array_function__ internals>:2(zeros_like)
       78    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\nanops.py:257(_get_values)
       11    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(empty_like)
        7    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\_config\config.py:565(_get_root)
       11    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexes\base.py:4379(_values)
        1    0.000    0.000    0.000    0.000 {built-in method _operator.and_}
        7    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\core\fromnumeric.py:1435(_squeeze_dispatcher)
       45    0.000    0.000    0.000    0.000 {method 'startswith' of 'str' objects}
        7    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\ntpath.py:524(abspath)
        2    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\core\_asarray.py:293(require)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\construction.py:560(_homogenize)
        7    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\core\fromnumeric.py:1439(squeeze)
        5    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\contextlib.py:298(__exit__)
       14    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexes\base.py:6381(maybe_extract_name)
        3    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\contextlib.py:82(__init__)
