clab,cf,cr,cw,cl,cs,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,Vcmax25,BallBerrySlope,Cab,Car,Cbrown,Cw,Ant
146.318359375,70.908203125,449.892578125,16737.3046875,134.716796875,27393.5546875,0.0011,0.58,0.247822265625,0.457,2.4805317382812504,0.00011545410156250001,0.00672,0.001,0.0007607661132812499,0.035982421875000004,168.42578125,0.385634765625,30,300.0,50,134.541015625,45.60546875,10.0,40.71,7.69,0.4,0.01,0.001
146.318359375,70.908203125,449.892578125,16737.3046875,134.716796875,27393.5546875,0.0011,0.58,0.247822265625,0.457,2.4805317382812504,0.00011545410156250001,0.00672,0.001,0.0007607661132812499,0.045791015625,293.55078125,0.385634765625,30,300.0,50,134.541015625,45.60546875,10.0,40.71,7.69,0.4,0.01,0.001
146.318359375,70.908203125,449.892578125,16737.3046875,134.716796875,27393.5546875,0.0011,0.58,0.247822265625,0.457,2.4805317382812504,0.00011545410156250001,0.00672,0.001,0.0007607661132812499,0.045791015625,168.42578125,0.436357421875,30,300.0,50,134.541015625,45.60546875,10.0,40.71,7.69,0.4,0.01,0.001
146.318359375,70.908203125,449.892578125,16737.3046875,134.716796875,27393.5546875,0.0011,0.58,0.247822265625,0.457,2.4805317382812504,0.00011545410156250001,0.00672,0.001,0.0007607661132812499,0.045791015625,168.42578125,0.385634765625,30,300.0,50,271.650390625,45.60546875,10.0,40.71,7.69,0.4,0.01,0.001
146.318359375,70.908203125,449.892578125,16737.3046875,134.716796875,27393.5546875,0.0011,0.58,0.247822265625,0.457,2.4805317382812504,0.00011545410156250001,0.00672,0.001,0.0007607661132812499,0.045791015625,168.42578125,0.385634765625,30,300.0,50,134.541015625,57.12890625,10.0,40.71,7.69,0.4,0.01,0.001
146.318359375,70.908203125,449.892578125,16737.3046875,134.716796875,27393.5546875,0.0011,0.58,0.247822265625,0.457,2.4805317382812504,0.00011545410156250001,0.00672,0.001,0.0007607661132812499,0.045791015625,168.42578125,0.385634765625,30,300.0,50,134.541015625,45.60546875,10.0,40.71,7.69,0.4,0.01,0.001
693.525390625,567.841796875,521.435546875,4450.1953125,401.552734375,26040.0390625,0.0011,0.58,0.219111328125,0.457,3.38675908203125,8.87939453125e-05,0.00672,0.001,0.00022761630859374998,0.066982421875,111.55078125,0.19135742187500002,30,300.0,50,76.650390625,7.12890625,10.0,40.71,7.69,0.4,0.01,0.001
641.318359375,567.841796875,521.435546875,4450.1953125,401.552734375,26040.0390625,0.0011,0.58,0.219111328125,0.457,3.38675908203125,8.87939453125e-05,0.00672,0.001,0.00022761630859374998,0.066982421875,111.55078125,0.19135742187500002,30,300.0,50,76.650390625,7.12890625,10.0,40.71,7.69,0.4,0.01,0.001
693.525390625,565.908203125,521.435546875,4450.1953125,401.552734375,26040.0390625,0.0011,0.58,0.219111328125,0.457,3.38675908203125,8.87939453125e-05,0.00672,0.001,0.00022761630859374998,0.066982421875,111.55078125,0.19135742187500002,30,300.0,50,76.650390625,7.12890625,10.0,40.71,7.69,0.4,0.01,0.001
693.525390625,567.841796875,944.892578125,4450.1953125,401.552734375,26040.0390625,0.0011,0.58,0.219111328125,0.457,3.38675908203125,8.87939453125e-05,0.00672,0.001,0.00022761630859374998,0.066982421875,111.55078125,0.19135742187500002,30,300.0,50,76.650390625,7.12890625,10.0,40.71,7.69,0.4,0.01,0.001
693.525390625,567.841796875,521.435546875,3237.3046875,401.552734375,26040.0390625,0.0011,0.58,0.219111328125,0.457,3.38675908203125,8.87939453125e-05,0.00672,0.001,0.00022761630859374998,0.066982421875,111.55078125,0.19135742187500002,30,300.0,50,76.650390625,7.12890625,10.0,40.71,7.69,0.4,0.01,0.001
693.525390625,567.841796875,521.435546875,4450.1953125,629.716796875,26040.0390625,0.0011,0.58,0.219111328125,0.457,3.38675908203125,8.87939453125e-05,0.00672,0.001,0.00022761630859374998,0.066982421875,111.55078125,0.19135742187500002,30,300.0,50,76.650390625,7.12890625,10.0,40.71,7.69,0.4,0.01,0.001
693.525390625,567.841796875,521.435546875,4450.1953125,401.552734375,76893.5546875,0.0011,0.58,0.219111328125,0.457,3.38675908203125,8.87939453125e-05,0.00672,0.001,0.00022761630859374998,0.066982421875,111.55078125,0.19135742187500002,30,300.0,50,76.650390625,7.12890625,10.0,40.71,7.69,0.4,0.01,0.001
693.525390625,567.841796875,521.435546875,4450.1953125,401.552734375,26040.0390625,0.0011,0.58,0.492822265625,0.457,3.38675908203125,8.87939453125e-05,0.00672,0.001,0.00022761630859374998,0.066982421875,111.55078125,0.19135742187500002,30,300.0,50,76.650390625,7.12890625,10.0,40.71,7.69,0.4,0.01,0.001
693.525390625,567.841796875,521.435546875,4450.1953125,401.552734375,26040.0390625,0.0011,0.58,0.219111328125,0.457,4.4804817382812505,8.87939453125e-05,0.00672,0.001,0.00022761630859374998,0.066982421875,111.55078125,0.19135742187500002,30,300.0,50,76.650390625,7.12890625,10.0,40.71,7.69,0.4,0.01,0.001
693.525390625,567.841796875,521.435546875,4450.1953125,401.552734375,26040.0390625,0.0011,0.58,0.219111328125,0.457,3.38675908203125,0.0006029541015625,0.00672,0.001,0.00022761630859374998,0.066982421875,111.55078125,0.19135742187500002,30,300.0,50,76.650390625,7.12890625,10.0,40.71,7.69,0.4,0.01,0.001
693.525390625,567.841796875,521.435546875,4450.1953125,401.552734375,26040.0390625,0.0011,0.58,0.219111328125,0.457,3.38675908203125,8.87939453125e-05,0.00672,0.001,0.00026081611328124997,0.066982421875,111.55078125,0.19135742187500002,30,300.0,50,76.650390625,7.12890625,10.0,40.71,7.69,0.4,0.01,0.001
693.525390625,567.841796875,521.435546875,4450.1953125,401.552734375,26040.0390625,0.0011,0.58,0.219111328125,0.457,3.38675908203125,8.87939453125e-05,0.00672,0.001,0.00022761630859374998,0.076791015625,111.55078125,0.19135742187500002,30,300.0,50,76.650390625,7.12890625,10.0,40.71,7.69,0.4,0.01,0.001
693.525390625,567.841796875,521.435546875,4450.1953125,401.552734375,26040.0390625,0.0011,0.58,0.219111328125,0.457,3.38675908203125,8.87939453125e-05,0.00672,0.001,0.00022761630859374998,0.066982421875,350.42578125,0.19135742187500002,30,300.0,50,76.650390625,7.12890625,10.0,40.71,7.69,0.4,0.01,0.001
693.525390625,567.841796875,521.435546875,4450.1953125,401.552734375,26040.0390625,0.0011,0.58,0.219111328125,0.457,3.38675908203125,8.87939453125e-05,0.00672,0.001,0.00022761630859374998,0.066982421875,111.55078125,0.14063476562500002,30,300.0,50,76.650390625,7.12890625,10.0,40.71,7.69,0.4,0.01,0.001
693.525390625,567.841796875,521.435546875,4450.1953125,401.552734375,26040.0390625,0.0011,0.58,0.219111328125,0.457,3.38675908203125,8.87939453125e-05,0.00672,0.001,0.00022761630859374998,0.066982421875,111.55078125,0.19135742187500002,30,300.0,50,329.541015625,7.12890625,10.0,40.71,7.69,0.4,0.01,0.001
693.525390625,567.841796875,521.435546875,4450.1953125,401.552734375,26040.0390625,0.0011,0.58,0.219111328125,0.457,3.38675908203125,8.87939453125e-05,0.00672,0.001,0.00022761630859374998,0.066982421875,111.55078125,0.19135742187500002,30,300.0,50,76.650390625,95.60546875,10.0,40.71,7.69,0.4,0.01,0.001
693.525390625,565.908203125,944.892578125,3237.3046875,629.716796875,76893.5546875,0.0011,0.58,0.492822265625,0.457,4.4804817382812505,0.0006029541015625,0.00672,0.001,0.00026081611328124997,0.076791015625,350.42578125,0.14063476562500002,30,300.0,50,329.541015625,95.60546875,10.0,40.71,7.69,0.4,0.01,0.001
641.318359375,567.841796875,944.892578125,3237.3046875,629.716796875,76893.5546875,0.0011,0.58,0.492822265625,0.457,4.4804817382812505,0.0006029541015625,0.00672,0.001,0.00026081611328124997,0.076791015625,350.42578125,0.14063476562500002,30,300.0,50,329.541015625,95.60546875,10.0,40.71,7.69,0.4,0.01,0.001
641.318359375,565.908203125,521.435546875,3237.3046875,629.716796875,76893.5546875,0.0011,0.58,0.492822265625,0.457,4.4804817382812505,0.0006029541015625,0.00672,0.001,0.00026081611328124997,0.076791015625,350.42578125,0.14063476562500002,30,300.0,50,329.541015625,95.60546875,10.0,40.71,7.69,0.4,0.01,0.001
641.318359375,565.908203125,944.892578125,4450.1953125,629.716796875,76893.5546875,0.0011,0.58,0.492822265625,0.457,4.4804817382812505,0.0006029541015625,0.00672,0.001,0.00026081611328124997,0.076791015625,350.42578125,0.14063476562500002,30,300.0,50,329.541015625,95.60546875,10.0,40.71,7.69,0.4,0.01,0.001
641.318359375,565.908203125,944.892578125,3237.3046875,401.552734375,76893.5546875,0.0011,0.58,0.492822265625,0.457,4.4804817382812505,0.0006029541015625,0.00672,0.001,0.00026081611328124997,0.076791015625,350.42578125,0.14063476562500002,30,300.0,50,329.541015625,95.60546875,10.0,40.71,7.69,0.4,0.01,0.001
641.318359375,565.908203125,944.892578125,3237.3046875,629.716796875,26040.0390625,0.0011,0.58,0.492822265625,0.457,4.4804817382812505,0.0006029541015625,0.00672,0.001,0.00026081611328124997,0.076791015625,350.42578125,0.14063476562500002,30,300.0,50,329.541015625,95.60546875,10.0,40.71,7.69,0.4,0.01,0.001
641.318359375,565.908203125,944.892578125,3237.3046875,629.716796875,76893.5546875,0.0011,0.58,0.219111328125,0.457,4.4804817382812505,0.0006029541015625,0.00672,0.001,0.00026081611328124997,0.076791015625,350.42578125,0.14063476562500002,30,300.0,50,329.541015625,95.60546875,10.0,40.71,7.69,0.4,0.01,0.001
641.318359375,565.908203125,944.892578125,3237.3046875,629.716796875,76893.5546875,0.0011,0.58,0.492822265625,0.457,3.38675908203125,0.0006029541015625,0.00672,0.001,0.00026081611328124997,0.076791015625,350.42578125,0.14063476562500002,30,300.0,50,329.541015625,95.60546875,10.0,40.71,7.69,0.4,0.01,0.001
641.318359375,565.908203125,944.892578125,3237.3046875,629.716796875,76893.5546875,0.0011,0.58,0.492822265625,0.457,4.4804817382812505,8.87939453125e-05,0.00672,0.001,0.00026081611328124997,0.076791015625,350.42578125,0.14063476562500002,30,300.0,50,329.541015625,95.60546875,10.0,40.71,7.69,0.4,0.01,0.001
641.318359375,565.908203125,944.892578125,3237.3046875,629.716796875,76893.5546875,0.0011,0.58,0.492822265625,0.457,4.4804817382812505,0.0006029541015625,0.00672,0.001,0.00022761630859374998,0.076791015625,350.42578125,0.14063476562500002,30,300.0,50,329.541015625,95.60546875,10.0,40.71,7.69,0.4,0.01,0.001
641.318359375,565.908203125,944.892578125,3237.3046875,629.716796875,76893.5546875,0.0011,0.58,0.492822265625,0.457,4.4804817382812505,0.0006029541015625,0.00672,0.001,0.00026081611328124997,0.066982421875,350.42578125,0.14063476562500002,30,300.0,50,329.541015625,95.60546875,10.0,40.71,7.69,0.4,0.01,0.001
641.318359375,565.908203125,944.892578125,3237.3046875,629.716796875,76893.5546875,0.0011,0.58,0.492822265625,0.457,4.4804817382812505,0.0006029541015625,0.00672,0.001,0.00026081611328124997,0.076791015625,111.55078125,0.14063476562500002,30,300.0,50,329.541015625,95.60546875,10.0,40.71,7.69,0.4,0.01,0.001
641.318359375,565.908203125,944.892578125,3237.3046875,629.716796875,76893.5546875,0.0011,0.58,0.492822265625,0.457,4.4804817382812505,0.0006029541015625,0.00672,0.001,0.00026081611328124997,0.076791015625,350.42578125,0.19135742187500002,30,300.0,50,329.541015625,95.60546875,10.0,40.71,7.69,0.4,0.01,0.001
641.318359375,565.908203125,944.892578125,3237.3046875,629.716796875,76893.5546875,0.0011,0.58,0.492822265625,0.457,4.4804817382812505,0.0006029541015625,0.00672,0.001,0.00026081611328124997,0.076791015625,350.42578125,0.14063476562500002,30,300.0,50,76.650390625,95.60546875,10.0,40.71,7.69,0.4,0.01,0.001
641.318359375,565.908203125,944.892578125,3237.3046875,629.716796875,76893.5546875,0.0011,0.58,0.492822265625,0.457,4.4804817382812505,0.0006029541015625,0.00672,0.001,0.00026081611328124997,0.076791015625,350.42578125,0.14063476562500002,30,300.0,50,329.541015625,7.12890625,10.0,40.71,7.69,0.4,0.01,0.001
641.318359375,565.908203125,944.892578125,3237.3046875,629.716796875,76893.5546875,0.0011,0.58,0.492822265625,0.457,4.4804817382812505,0.0006029541015625,0.00672,0.001,0.00026081611328124997,0.076791015625,350.42578125,0.14063476562500002,30,300.0,50,329.541015625,95.60546875,10.0,40.71,7.69,0.4,0.01,0.001
941.025390625,320.341796875,273.935546875,24700.1953125,154.052734375,1290.0390625,0.0011,0.58,0.341611328125,0.457,4.38673408203125,0.0003325439453125,0.00672,0.001,0.00047759130859375,0.051482421875,20.55078125,0.313857421875,30,300.0,50,369.150390625,32.12890625,10.0,40.71,7.69,0.4,0.01,0.001
393.818359375,320.341796875,273.935546875,24700.1953125,154.052734375,1290.0390625,0.0011,0.58,0.341611328125,0.457,4.38673408203125,0.0003325439453125,0.00672,0.001,0.00047759130859375,0.051482421875,20.55078125,0.313857421875,30,300.0,50,369.150390625,32.12890625,10.0,40.71,7.69,0.4,0.01,0.001
941.025390625,813.408203125,273.935546875,24700.1953125,154.052734375,1290.0390625,0.0011,0.58,0.341611328125,0.457,4.38673408203125,0.0003325439453125,0.00672,0.001,0.00047759130859375,0.051482421875,20.55078125,0.313857421875,30,300.0,50,369.150390625,32.12890625,10.0,40.71,7.69,0.4,0.01,0.001
941.025390625,320.341796875,202.392578125,24700.1953125,154.052734375,1290.0390625,0.0011,0.58,0.341611328125,0.457,4.38673408203125,0.0003325439453125,0.00672,0.001,0.00047759130859375,0.051482421875,20.55078125,0.313857421875,30,300.0,50,369.150390625,32.12890625,10.0,40.71,7.69,0.4,0.01,0.001
941.025390625,320.341796875,273.935546875,9987.3046875,154.052734375,1290.0390625,0.0011,0.58,0.341611328125,0.457,4.38673408203125,0.0003325439453125,0.00672,0.001,0.00047759130859375,0.051482421875,20.55078125,0.313857421875,30,300.0,50,369.150390625,32.12890625,10.0,40.71,7.69,0.4,0.01,0.001
941.025390625,320.341796875,273.935546875,24700.1953125,382.216796875,1290.0390625,0.0011,0.58,0.341611328125,0.457,4.38673408203125,0.0003325439453125,0.00672,0.001,0.00047759130859375,0.051482421875,20.55078125,0.313857421875,30,300.0,50,369.150390625,32.12890625,10.0,40.71,7.69,0.4,0.01,0.001
941.025390625,320.341796875,273.935546875,24700.1953125,154.052734375,2643.5546875,0.0011,0.58,0.341611328125,0.457,4.38673408203125,0.0003325439453125,0.00672,0.001,0.00047759130859375,0.051482421875,20.55078125,0.313857421875,30,300.0,50,369.150390625,32.12890625,10.0,40.71,7.69,0.4,0.01,0.001
941.025390625,320.341796875,273.935546875,24700.1953125,154.052734375,1290.0390625,0.0011,0.58,0.370322265625,0.457,4.38673408203125,0.0003325439453125,0.00672,0.001,0.00047759130859375,0.051482421875,20.55078125,0.313857421875,30,300.0,50,369.150390625,32.12890625,10.0,40.71,7.69,0.4,0.01,0.001
941.025390625,320.341796875,273.935546875,24700.1953125,154.052734375,1290.0390625,0.0011,0.58,0.341611328125,0.457,1.48055673828125,0.0003325439453125,0.00672,0.001,0.00047759130859375,0.051482421875,20.55078125,0.313857421875,30,300.0,50,369.150390625,32.12890625,10.0,40.71,7.69,0.4,0.01,0.001
941.025390625,320.341796875,273.935546875,24700.1953125,154.052734375,1290.0390625,0.0011,0.58,0.341611328125,0.457,4.38673408203125,0.0003592041015625,0.00672,0.001,0.00047759130859375,0.051482421875,20.55078125,0.313857421875,30,300.0,50,369.150390625,32.12890625,10.0,40.71,7.69,0.4,0.01,0.001
941.025390625,320.341796875,273.935546875,24700.1953125,154.052734375,1290.0390625,0.0011,0.58,0.341611328125,0.457,4.38673408203125,0.0003325439453125,0.00672,0.001,0.00051079111328125,0.051482421875,20.55078125,0.313857421875,30,300.0,50,369.150390625,32.12890625,10.0,40.71,7.69,0.4,0.01,0.001
941.025390625,320.341796875,273.935546875,24700.1953125,154.052734375,1290.0390625,0.0011,0.58,0.341611328125,0.457,4.38673408203125,0.0003325439453125,0.00672,0.001,0.00047759130859375,0.061291015625,20.55078125,0.313857421875,30,300.0,50,369.150390625,32.12890625,10.0,40.71,7.69,0.4,0.01,0.001
941.025390625,320.341796875,273.935546875,24700.1953125,154.052734375,1290.0390625,0.0011,0.58,0.341611328125,0.457,4.38673408203125,0.0003325439453125,0.00672,0.001,0.00047759130859375,0.051482421875,77.42578125,0.313857421875,30,300.0,50,369.150390625,32.12890625,10.0,40.71,7.69,0.4,0.01,0.001
941.025390625,320.341796875,273.935546875,24700.1953125,154.052734375,1290.0390625,0.0011,0.58,0.341611328125,0.457,4.38673408203125,0.0003325439453125,0.00672,0.001,0.00047759130859375,0.051482421875,20.55078125,0.018134765625,30,300.0,50,369.150390625,32.12890625,10.0,40.71,7.69,0.4,0.01,0.001
941.025390625,320.341796875,273.935546875,24700.1953125,154.052734375,1290.0390625,0.0011,0.58,0.341611328125,0.457,4.38673408203125,0.0003325439453125,0.00672,0.001,0.00047759130859375,0.051482421875,20.55078125,0.313857421875,30,300.0,50,37.041015625,32.12890625,10.0,40.71,7.69,0.4,0.01,0.001
941.025390625,320.341796875,273.935546875,24700.1953125,154.052734375,1290.0390625,0.0011,0.58,0.341611328125,0.457,4.38673408203125,0.0003325439453125,0.00672,0.001,0.00047759130859375,0.051482421875,20.55078125,0.313857421875,30,300.0,50,369.150390625,70.60546875,10.0,40.71,7.69,0.4,0.01,0.001
941.025390625,813.408203125,202.392578125,9987.3046875,382.216796875,2643.5546875,0.0011,0.58,0.370322265625,0.457,1.48055673828125,0.0003592041015625,0.00672,0.001,0.00051079111328125,0.061291015625,77.42578125,0.018134765625,30,300.0,50,37.041015625,70.60546875,10.0,40.71,7.69,0.4,0.01,0.001
393.818359375,320.341796875,202.392578125,9987.3046875,382.216796875,2643.5546875,0.0011,0.58,0.370322265625,0.457,1.48055673828125,0.0003592041015625,0.00672,0.001,0.00051079111328125,0.061291015625,77.42578125,0.018134765625,30,300.0,50,37.041015625,70.60546875,10.0,40.71,7.69,0.4,0.01,0.001
393.818359375,813.408203125,273.935546875,9987.3046875,382.216796875,2643.5546875,0.0011,0.58,0.370322265625,0.457,1.48055673828125,0.0003592041015625,0.00672,0.001,0.00051079111328125,0.061291015625,77.42578125,0.018134765625,30,300.0,50,37.041015625,70.60546875,10.0,40.71,7.69,0.4,0.01,0.001
393.818359375,813.408203125,202.392578125,24700.1953125,382.216796875,2643.5546875,0.0011,0.58,0.370322265625,0.457,1.48055673828125,0.0003592041015625,0.00672,0.001,0.00051079111328125,0.061291015625,77.42578125,0.018134765625,30,300.0,50,37.041015625,70.60546875,10.0,40.71,7.69,0.4,0.01,0.001
393.818359375,813.408203125,202.392578125,9987.3046875,154.052734375,2643.5546875,0.0011,0.58,0.370322265625,0.457,1.48055673828125,0.0003592041015625,0.00672,0.001,0.00051079111328125,0.061291015625,77.42578125,0.018134765625,30,300.0,50,37.041015625,70.60546875,10.0,40.71,7.69,0.4,0.01,0.001
393.818359375,813.408203125,202.392578125,9987.3046875,382.216796875,1290.0390625,0.0011,0.58,0.370322265625,0.457,1.48055673828125,0.0003592041015625,0.00672,0.001,0.00051079111328125,0.061291015625,77.42578125,0.018134765625,30,300.0,50,37.041015625,70.60546875,10.0,40.71,7.69,0.4,0.01,0.001
393.818359375,813.408203125,202.392578125,9987.3046875,382.216796875,2643.5546875,0.0011,0.58,0.341611328125,0.457,1.48055673828125,0.0003592041015625,0.00672,0.001,0.00051079111328125,0.061291015625,77.42578125,0.018134765625,30,300.0,50,37.041015625,70.60546875,10.0,40.71,7.69,0.4,0.01,0.001
393.818359375,813.408203125,202.392578125,9987.3046875,382.216796875,2643.5546875,0.0011,0.58,0.370322265625,0.457,4.38673408203125,0.0003592041015625,0.00672,0.001,0.00051079111328125,0.061291015625,77.42578125,0.018134765625,30,300.0,50,37.041015625,70.60546875,10.0,40.71,7.69,0.4,0.01,0.001
393.818359375,813.408203125,202.392578125,9987.3046875,382.216796875,2643.5546875,0.0011,0.58,0.370322265625,0.457,1.48055673828125,0.0003325439453125,0.00672,0.001,0.00051079111328125,0.061291015625,77.42578125,0.018134765625,30,300.0,50,37.041015625,70.60546875,10.0,40.71,7.69,0.4,0.01,0.001
393.818359375,813.408203125,202.392578125,9987.3046875,382.216796875,2643.5546875,0.0011,0.58,0.370322265625,0.457,1.48055673828125,0.0003592041015625,0.00672,0.001,0.00047759130859375,0.061291015625,77.42578125,0.018134765625,30,300.0,50,37.041015625,70.60546875,10.0,40.71,7.69,0.4,0.01,0.001
393.818359375,813.408203125,202.392578125,9987.3046875,382.216796875,2643.5546875,0.0011,0.58,0.370322265625,0.457,1.48055673828125,0.0003592041015625,0.00672,0.001,0.00051079111328125,0.051482421875,77.42578125,0.018134765625,30,300.0,50,37.041015625,70.60546875,10.0,40.71,7.69,0.4,0.01,0.001
393.818359375,813.408203125,202.392578125,9987.3046875,382.216796875,2643.5546875,0.0011,0.58,0.370322265625,0.457,1.48055673828125,0.0003592041015625,0.00672,0.001,0.00051079111328125,0.061291015625,20.55078125,0.018134765625,30,300.0,50,37.041015625,70.60546875,10.0,40.71,7.69,0.4,0.01,0.001
393.818359375,813.408203125,202.392578125,9987.3046875,382.216796875,2643.5546875,0.0011,0.58,0.370322265625,0.457,1.48055673828125,0.0003592041015625,0.00672,0.001,0.00051079111328125,0.061291015625,77.42578125,0.313857421875,30,300.0,50,37.041015625,70.60546875,10.0,40.71,7.69,0.4,0.01,0.001
393.818359375,813.408203125,202.392578125,9987.3046875,382.216796875,2643.5546875,0.0011,0.58,0.370322265625,0.457,1.48055673828125,0.0003592041015625,0.00672,0.001,0.00051079111328125,0.061291015625,77.42578125,0.018134765625,30,300.0,50,369.150390625,70.60546875,10.0,40.71,7.69,0.4,0.01,0.001
393.818359375,813.408203125,202.392578125,9987.3046875,382.216796875,2643.5546875,0.0011,0.58,0.370322265625,0.457,1.48055673828125,0.0003592041015625,0.00672,0.001,0.00051079111328125,0.061291015625,77.42578125,0.018134765625,30,300.0,50,37.041015625,32.12890625,10.0,40.71,7.69,0.4,0.01,0.001
393.818359375,813.408203125,202.392578125,9987.3046875,382.216796875,2643.5546875,0.0011,0.58,0.370322265625,0.457,1.48055673828125,0.0003592041015625,0.00672,0.001,0.00051079111328125,0.061291015625,77.42578125,0.018134765625,30,300.0,50,37.041015625,70.60546875,10.0,40.71,7.69,0.4,0.01,0.001
446.025390625,815.341796875,768.935546875,11200.1953125,649.052734375,50790.0390625,0.0011,0.58,0.09661132812499999,0.457,2.38678408203125,0.0008200439453125,0.00672,0.001,0.0009775413085937501,0.020482421874999997,202.55078125,0.06885742187499999,30,300.0,50,174.150390625,82.12890625,10.0,40.71,7.69,0.4,0.01,0.001
888.818359375,815.341796875,768.935546875,11200.1953125,649.052734375,50790.0390625,0.0011,0.58,0.09661132812499999,0.457,2.38678408203125,0.0008200439453125,0.00672,0.001,0.0009775413085937501,0.020482421874999997,202.55078125,0.06885742187499999,30,300.0,50,174.150390625,82.12890625,10.0,40.71,7.69,0.4,0.01,0.001
446.025390625,318.408203125,768.935546875,11200.1953125,649.052734375,50790.0390625,0.0011,0.58,0.09661132812499999,0.457,2.38678408203125,0.0008200439453125,0.00672,0.001,0.0009775413085937501,0.020482421874999997,202.55078125,0.06885742187499999,30,300.0,50,174.150390625,82.12890625,10.0,40.71,7.69,0.4,0.01,0.001
446.025390625,815.341796875,697.392578125,11200.1953125,649.052734375,50790.0390625,0.0011,0.58,0.09661132812499999,0.457,2.38678408203125,0.0008200439453125,0.00672,0.001,0.0009775413085937501,0.020482421874999997,202.55078125,0.06885742187499999,30,300.0,50,174.150390625,82.12890625,10.0,40.71,7.69,0.4,0.01,0.001
446.025390625,815.341796875,768.935546875,23487.3046875,649.052734375,50790.0390625,0.0011,0.58,0.09661132812499999,0.457,2.38678408203125,0.0008200439453125,0.00672,0.001,0.0009775413085937501,0.020482421874999997,202.55078125,0.06885742187499999,30,300.0,50,174.150390625,82.12890625,10.0,40.71,7.69,0.4,0.01,0.001
446.025390625,815.341796875,768.935546875,11200.1953125,877.216796875,50790.0390625,0.0011,0.58,0.09661132812499999,0.457,2.38678408203125,0.0008200439453125,0.00672,0.001,0.0009775413085937501,0.020482421874999997,202.55078125,0.06885742187499999,30,300.0,50,174.150390625,82.12890625,10.0,40.71,7.69,0.4,0.01,0.001
446.025390625,815.341796875,768.935546875,11200.1953125,649.052734375,52143.5546875,0.0011,0.58,0.09661132812499999,0.457,2.38678408203125,0.0008200439453125,0.00672,0.001,0.0009775413085937501,0.020482421874999997,202.55078125,0.06885742187499999,30,300.0,50,174.150390625,82.12890625,10.0,40.71,7.69,0.4,0.01,0.001
446.025390625,815.341796875,768.935546875,11200.1953125,649.052734375,50790.0390625,0.0011,0.58,0.125322265625,0.457,2.38678408203125,0.0008200439453125,0.00672,0.001,0.0009775413085937501,0.020482421874999997,202.55078125,0.06885742187499999,30,300.0,50,174.150390625,82.12890625,10.0,40.71,7.69,0.4,0.01,0.001
446.025390625,815.341796875,768.935546875,11200.1953125,649.052734375,50790.0390625,0.0011,0.58,0.09661132812499999,0.457,3.4805067382812505,0.0008200439453125,0.00672,0.001,0.0009775413085937501,0.020482421874999997,202.55078125,0.06885742187499999,30,300.0,50,174.150390625,82.12890625,10.0,40.71,7.69,0.4,0.01,0.001
446.025390625,815.341796875,768.935546875,11200.1953125,649.052734375,50790.0390625,0.0011,0.58,0.09661132812499999,0.457,2.38678408203125,0.0008467041015625,0.00672,0.001,0.0009775413085937501,0.020482421874999997,202.55078125,0.06885742187499999,30,300.0,50,174.150390625,82.12890625,10.0,40.71,7.69,0.4,0.01,0.001
446.025390625,815.341796875,768.935546875,11200.1953125,649.052734375,50790.0390625,0.0011,0.58,0.09661132812499999,0.457,2.38678408203125,0.0008200439453125,0.00672,0.001,1.084111328125e-05,0.020482421874999997,202.55078125,0.06885742187499999,30,300.0,50,174.150390625,82.12890625,10.0,40.71,7.69,0.4,0.01,0.001
446.025390625,815.341796875,768.935546875,11200.1953125,649.052734375,50790.0390625,0.0011,0.58,0.09661132812499999,0.457,2.38678408203125,0.0008200439453125,0.00672,0.001,0.0009775413085937501,0.030291015625,202.55078125,0.06885742187499999,30,300.0,50,174.150390625,82.12890625,10.0,40.71,7.69,0.4,0.01,0.001
446.025390625,815.341796875,768.935546875,11200.1953125,649.052734375,50790.0390625,0.0011,0.58,0.09661132812499999,0.457,2.38678408203125,0.0008200439453125,0.00672,0.001,0.0009775413085937501,0.020482421874999997,259.42578125,0.06885742187499999,30,300.0,50,174.150390625,82.12890625,10.0,40.71,7.69,0.4,0.01,0.001
446.025390625,815.341796875,768.935546875,11200.1953125,649.052734375,50790.0390625,0.0011,0.58,0.09661132812499999,0.457,2.38678408203125,0.0008200439453125,0.00672,0.001,0.0009775413085937501,0.020482421874999997,202.55078125,0.263134765625,30,300.0,50,174.150390625,82.12890625,10.0,40.71,7.69,0.4,0.01,0.001
446.025390625,815.341796875,768.935546875,11200.1953125,649.052734375,50790.0390625,0.0011,0.58,0.09661132812499999,0.457,2.38678408203125,0.0008200439453125,0.00672,0.001,0.0009775413085937501,0.020482421874999997,202.55078125,0.06885742187499999,30,300.0,50,232.041015625,82.12890625,10.0,40.71,7.69,0.4,0.01,0.001
446.025390625,815.341796875,768.935546875,11200.1953125,649.052734375,50790.0390625,0.0011,0.58,0.09661132812499999,0.457,2.38678408203125,0.0008200439453125,0.00672,0.001,0.0009775413085937501,0.020482421874999997,202.55078125,0.06885742187499999,30,300.0,50,174.150390625,20.60546875,10.0,40.71,7.69,0.4,0.01,0.001
